# Device Information: 
# Manufacturer:LGE
# Model: Nexus 4
# API-level: 21
# LGE Accelerometer Sensor: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 1
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 2
# Orientation: 
#     Resolution: 0.1
#     Minimal Delay: 5000
#     Sensor Type: 3
# LGE Proximity Sensor: 
#     Resolution: 0.10070801
#     Minimal Delay: 50000
#     Sensor Type: 8
# LGE Light Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 50000
#     Sensor Type: 5
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 4
# LGE Barometer Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 33333
#     Sensor Type: 6
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 14
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 16
# Gravity: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 9
# Linear Acceleration: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 10
# Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 11
# Significant Motion: 
#     Resolution: 1.0
#     Minimal Delay: -1
#     Sensor Type: 17
# Game Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 15
# sample; timestamp; type; accuracy; data1; ...; dataN
#------------------------------------------------------------------
243; 1419879046598006201; 10; 3; 0.029334; -0.080207; 1.395427
244; 1419879046603072119; 10; 3; -0.254410; -0.145174; 1.894007
245; 1419879046608107520; 10; 3; -0.531878; -0.279284; 2.472399
246; 1419879046613142920; 10; 3; -0.759395; -0.313471; 3.158986
247; 1419879046618178321; 10; 3; -0.861490; -0.345439; 3.837571
248; 1419879046623183203; 10; 3; -0.876372; -0.350976; 4.273976
249; 1419879046628249121; 10; 3; -0.969736; -0.332705; 4.665068
250; 1419879046633284522; 10; 3; -1.088136; -0.263197; 4.756593
251; 1419879046638319922; 10; 3; -1.254337; -0.124810; 4.552286
252; 1419879046643355323; 10; 3; -1.462914; -0.053897; 3.998920
253; 1419879046648390723; 10; 3; -1.772620; -0.016882; 3.177187
254; 1419879046653395606; 10; 3; -1.869113; -0.032431; 2.363909
255; 1419879046658461524; 10; 3; -1.743608; -0.139034; 1.599748
256; 1419879046663496924; 10; 3; -1.455748; -0.328990; 1.219372
257; 1419879046668532325; 10; 3; -1.089283; -0.628149; 1.280084
258; 1419879046673567725; 10; 3; -0.699728; -0.929149; 1.635335
259; 1419879046678572608; 10; 3; -0.314601; -1.119127; 2.272287
260; 1419879046683638526; 10; 3; 0.010543; -1.230362; 2.990837
261; 1419879046688673926; 10; 3; 0.359379; -1.321754; 3.850584
262; 1419879046693709326; 10; 3; 0.724438; -1.511896; 4.832463
263; 1419879046698744727; 10; 3; 1.117797; -1.464339; 5.394675
264; 1419879046703749610; 10; 3; 1.415889; -1.537065; 6.165399
265; 1419879046708815528; 10; 3; 1.529844; -1.521562; 6.869047
266; 1419879046713850928; 10; 3; 1.607094; -1.380432; 7.115164
267; 1419879046718886328; 10; 3; 1.539723; -1.241134; 7.286347
268; 1419879046723921729; 10; 3; 1.333045; -0.896306; 6.970461
269; 1419879046728957129; 10; 3; 0.935265; -0.483662; 6.132648
270; 1419879046733992530; 10; 3; 0.317200; -0.075316; 4.982306
271; 1419879046739088965; 10; 3; -0.303160; 0.327966; 3.885704
272; 1419879046744337989; 10; 3; -0.744175; 0.810962; 2.684846
273; 1419879046749098731; 10; 3; -1.123116; 1.025712; 1.202530
274; 1419879046754134131; 10; 3; -1.390367; 1.170829; -0.151894
275; 1419879046759169532; 10; 3; -1.318593; 1.152577; -1.634470
276; 1419879046764204932; 10; 3; -1.124380; 1.072880; -2.915498
277; 1419879046769240332; 10; 3; -0.859684; 1.042059; -3.999866
278; 1419879046774275733; 10; 3; -0.390053; 0.842669; -4.763232
279; 1419879046779311133; 10; 3; 0.015774; 0.724799; -5.171760
280; 1419879046784346534; 10; 3; 0.458532; 0.532652; -5.259226
281; 1419879046789381934; 10; 3; 0.759344; 0.390067; -5.021206
282; 1419879046794417334; 10; 3; 0.782567; 0.266455; -4.425819
283; 1419879046799452735; 10; 3; 0.592242; 0.340341; -3.774362
284; 1419879046804488135; 10; 3; 0.257845; 0.600356; -2.872289
285; 1419879046809523535; 10; 3; -0.128836; 0.675210; -2.203924
286; 1419879046814558936; 10; 3; -0.454978; 0.690274; -1.695533
287; 1419879046819594336; 10; 3; -0.805790; 0.755527; -1.080441
288; 1419879046824629737; 10; 3; -1.132247; 0.746516; -0.725286
289; 1419879046829665137; 10; 3; -1.359727; 0.804914; -0.099958
290; 1419879046834700537; 10; 3; -1.446428; 0.791584; 0.454513
291; 1419879046839735938; 10; 3; -1.410337; 0.666209; 0.898346
292; 1419879046844771338; 10; 3; -1.252016; 0.603312; 1.342505
293; 1419879046849806739; 10; 3; -1.109585; 0.565591; 1.608146
294; 1419879046854842139; 10; 3; -0.926133; 0.488801; 1.710292
295; 1419879046859877539; 10; 3; -0.735022; 0.434963; 1.770584
296; 1419879046864912940; 10; 3; -0.704533; 0.437714; 1.688395
297; 1419879046869948340; 10; 3; -0.549393; 0.399185; 1.445240
298; 1419879046874983741; 10; 3; -0.304494; 0.428478; 1.054699
299; 1419879046880019141; 10; 3; -0.196315; 0.427280; 0.590724
300; 1419879046885054541; 10; 3; -0.050306; 0.299304; 0.199317
301; 1419879046890150977; 10; 3; 0.092109; 0.299809; -0.211271
302; 1419879046895430518; 10; 3; 0.173391; 0.273539; -0.648188
303; 1419879046900160743; 10; 3; 0.168285; 0.286328; -1.121565
304; 1419879046905196143; 10; 3; 0.110493; 0.298808; -1.607117
305; 1419879046910231543; 10; 3; -18.948376; 0.312470; -2.999782
306; 1419879046915266944; 10; 3; 11.092171; 4.572839; -7.021172
307; 1419879046920302344; 10; 3; 3.162116; 0.063502; -1.290268
308; 1419879046925337744; 10; 3; -3.040867; -1.090197; -1.391549
309; 1419879046930373145; 10; 3; 0.546876; -0.564547; -4.390826
310; 1419879046935408545; 10; 3; 1.238356; -0.330299; -2.767862
311; 1419879046940443946; 10; 3; 2.846728; 0.185864; -2.648774
312; 1419879046945479346; 10; 3; 2.486962; -0.288475; -2.433599
313; 1419879046950514746; 10; 3; 2.100426; -0.938542; -1.450658
314; 1419879046955550147; 10; 3; 2.599380; -0.880327; -0.916949
315; 1419879046960585547; 10; 3; 2.834961; -0.671734; -0.397740
316; 1419879046965620948; 10; 3; 2.391070; -0.539683; -0.015018
317; 1419879046970656348; 10; 3; 1.017086; -0.628023; 0.119017
318; 1419879046975691748; 10; 3; 0.643740; -0.817694; 0.237728
319; 1419879046980727149; 10; 3; 0.574929; -0.710010; 0.221436
320; 1419879046985762549; 10; 3; 0.345117; -0.588194; 0.299606
321; 1419879046990797950; 10; 3; 0.007815; -0.453090; 0.344934
322; 1419879046995833350; 10; 3; -0.463124; -0.264159; 0.262544
323; 1419879047000868750; 10; 3; -0.744038; 0.083852; 0.067094
324; 1419879047005904151; 10; 3; -0.916244; 0.353850; -0.168584
325; 1419879047010939551; 10; 3; -1.014336; 0.560037; -0.664997
326; 1419879047015974951; 10; 3; -0.977994; 0.612729; -1.019185
327; 1419879047021010352; 10; 3; -0.882996; 0.644736; -1.356330
328; 1419879047026045752; 10; 3; -0.621345; 0.574950; -1.743100
329; 1419879047031081153; 10; 3; -0.329527; 0.489764; -2.081000
330; 1419879047036116553; 10; 3; -0.033795; 0.456262; -2.242138
331; 1419879047041212989; 10; 3; 0.132990; 0.315756; -2.355293
332; 1419879047046492530; 10; 3; 0.194686; 0.278945; -2.652386
333; 1419879047051222754; 10; 3; 0.272576; 0.232653; -2.698018
334; 1419879047056258155; 10; 3; 0.237174; 0.249408; -2.510935
335; 1419879047061293555; 10; 3; 0.019279; 0.296112; -2.165309
336; 1419879047066328955; 10; 3; -0.207598; 0.310004; -1.705523
337; 1419879047071364356; 10; 3; -0.368680; 0.471786; -1.303473
338; 1419879047076399756; 10; 3; -23.396149; 1.176426; -2.034884
339; 1419879047081435157; 10; 3; 10.502271; 4.424521; -4.773313
340; 1419879047086470557; 10; 3; 1.231530; -0.308678; 2.097024
341; 1419879047091505957; 10; 3; -2.582693; -1.088151; 1.216335
342; 1419879047096541358; 10; 3; 0.709841; -0.369074; -0.612065
343; 1419879047101576758; 10; 3; 1.642478; 0.086592; 1.166032
344; 1419879047106612159; 10; 3; 2.564322; 0.581662; 0.882762
345; 1419879047111647559; 10; 3; 1.862559; 0.140425; 0.973620
346; 1419879047116682959; 10; 3; 1.833737; -0.110886; 1.383912
347; 1419879047121718360; 10; 3; 2.119391; 0.220926; 1.280542
348; 1419879047126753760; 10; 3; 1.094228; 0.677685; 1.116805
349; 1419879047131789160; 10; 3; 0.804827; 0.598584; 0.769280
350; 1419879047136824561; 10; 3; 0.835930; 0.074693; 1.109807
351; 1419879047141859961; 10; 3; 0.888109; -0.153373; 1.414840
352; 1419879047146895362; 10; 3; 1.007853; -0.280251; 1.491763
353; 1419879047151930762; 10; 3; 0.900905; -0.340072; 1.781079
354; 1419879047156966162; 10; 3; 0.550607; -0.221977; 2.160994
355; 1419879047162001563; 10; 3; 0.043623; -0.158138; 2.545929
356; 1419879047167036963; 10; 3; -0.644659; 0.028915; 3.658937
357; 1419879047172072364; 10; 3; -0.727114; 0.055414; 4.142912
358; 1419879047177107764; 10; 3; -0.633842; 0.070066; 4.683595
359; 1419879047182143164; 10; 3; -0.516987; -0.004713; 5.153032
360; 1419879047187178565; 10; 3; -0.210136; -0.115923; 5.564880
361; 1419879047192275000; 10; 3; -0.053062; -0.210353; 5.620466
362; 1419879047197585059; 10; 3; 0.252483; -0.185882; 5.609340
363; 1419879047202284766; 10; 3; 0.331626; -0.207388; 5.294746
364; 1419879047207320166; 10; 3; 0.324254; -0.196533; 4.944247
365; 1419879047212355567; 10; 3; 0.304821; -0.098669; 4.392966
366; 1419879047217390967; 10; 3; 0.162418; 0.004845; 3.610439
367; 1419879047222426368; 10; 3; 0.025357; 0.151744; 2.936575
368; 1419879047227461768; 10; 3; 0.013015; 0.414195; 2.458683
369; 1419879047232497168; 10; 3; -0.091633; 0.599443; 1.658466
370; 1419879047237532569; 10; 3; -0.280947; 0.686318; 0.934151
371; 1419879047242567969; 10; 3; -0.486673; 0.709872; 0.189045
372; 1419879047247603369; 10; 3; -29.695440; 8.157810; -6.965831
373; 1419879047252638770; 10; 3; 10.729825; 3.034866; -3.457732
374; 1419879047257674170; 10; 3; -0.788249; -1.463898; 2.124610
375; 1419879047262709571; 10; 3; 0.623185; -1.266242; -2.716200
376; 1419879047267744971; 10; 3; 1.782861; -1.216592; -1.855536
377; 1419879047272780371; 10; 3; 3.763514; -0.577068; -0.757605
378; 1419879047277815772; 10; 3; 4.149995; -0.574826; -0.577187
379; 1419879047282851172; 10; 3; 3.458711; -1.602473; 0.857552
380; 1419879047287886573; 10; 3; 3.655014; -1.746304; 2.208222
381; 1419879047292921973; 10; 3; 2.120431; -0.875649; 3.164540
382; 1419879047297957373; 10; 3; 1.947923; -1.193020; 3.836178
383; 1419879047302992774; 10; 3; 2.195573; -1.556175; 4.214762
384; 1419879047308028174; 10; 3; 2.490090; -1.673258; 4.697604
385; 1419879047313063575; 10; 3; 2.459927; -1.641477; 5.085058
386; 1419879047318098975; 10; 3; 2.157296; -1.421043; 5.377528
387; 1419879047323134375; 10; 3; 1.787016; -0.982329; 5.652646
388; 1419879047328169776; 10; 3; 1.482051; -0.517888; 5.587768
389; 1419879047333205176; 10; 3; 1.147047; -0.225371; 5.123356
390; 1419879047338240576; 10; 3; 0.895691; 0.013459; 4.552493
391; 1419879047343337012; 10; 3; 0.754589; 0.132435; 3.830229
392; 1419879047348647071; 10; 3; 0.674033; 0.273401; 3.175302
393; 1419879047353346778; 10; 3; 0.789936; 0.303882; 2.252244
394; 1419879047358382178; 10; 3; 0.809527; 0.427153; 1.280481
395; 1419879047363417578; 10; 3; 0.742723; 0.510744; 0.296496
396; 1419879047368452979; 10; 3; 0.667792; 0.576161; -0.610978
397; 1419879047373488379; 10; 3; 0.499140; 0.683846; -1.265580
398; 1419879047378523780; 10; 3; 0.358335; 0.775069; -2.069550
399; 1419879047383559180; 10; 3; 0.235148; 0.815531; -2.449354
400; 1419879047388594580; 10; 3; 0.173934; 0.906672; -2.661422
401; 1419879047393629981; 10; 3; 0.220726; 0.949778; -2.731114
402; 1419879047398665381; 10; 3; 0.217111; 0.968361; -2.687226
403; 1419879047403700782; 10; 3; 0.297523; 0.894162; -2.647480
404; 1419879047408736182; 10; 3; 0.388039; 0.706411; -2.444323
405; 1419879047413771582; 10; 3; 0.374434; 0.614624; -2.361738
406; 1419879047418806983; 10; 3; 0.388918; 0.588083; -2.244945
407; 1419879047423842383; 10; 3; 0.430733; 0.655524; -2.130700
408; 1419879047428877784; 10; 3; 0.310076; 0.758974; -2.162512
409; 1419879047433913184; 10; 3; 0.158976; 0.832765; -2.382683
410; 1419879047438948584; 10; 3; -0.010993; 0.845128; -2.772948
411; 1419879047443983985; 10; 3; -0.163420; 0.799132; -3.215420
412; 1419879047449019385; 10; 3; -0.101750; 0.800358; -3.742177
413; 1419879047454054785; 10; 3; -0.051576; 0.741795; -4.185805
414; 1419879047459090186; 10; 3; 0.007620; 0.642723; -4.463638
415; 1419879047464125586; 10; 3; 0.029529; 0.549865; -4.868451
416; 1419879047469160987; 10; 3; 0.061412; 0.487081; -4.859966
417; 1419879047474196387; 10; 3; 0.007914; 0.462410; -4.773021
418; 1419879047479231787; 10; 3; 0.011906; 0.407465; -4.433392
419; 1419879047484267188; 10; 3; 0.050854; 0.477793; -3.701574
420; 1419879047489302588; 10; 3; 0.104199; 0.508326; -2.824103
421; 1419879047494399024; 10; 3; 0.069885; 0.522627; -2.038500
422; 1419879047499709082; 10; 3; -0.008403; 0.606193; -1.318165
423; 1419879047504408789; 10; 3; -0.040186; 0.592454; -0.563429
424; 1419879047509444190; 10; 3; -0.017212; 0.543113; 0.049483
425; 1419879047514479590; 10; 3; 0.010756; 0.586047; 0.504802
426; 1419879047519514991; 10; 3; 0.028970; 0.578561; 0.812597
427; 1419879047524550391; 10; 3; -0.013941; 0.644515; 0.932985
428; 1419879047529585791; 10; 3; 0.009872; 0.685836; 0.826107
429; 1419879047534621192; 10; 3; -0.094375; 0.716864; 0.538790
430; 1419879047539656592; 10; 3; -0.163108; 0.715418; -0.077028
431; 1419879047544691993; 10; 3; -0.260576; 0.721650; -0.644303
432; 1419879047549727393; 10; 3; -0.315130; 0.712085; -1.247713
433; 1419879047554762793; 10; 3; -0.290219; 0.821416; -1.812683
434; 1419879047559798194; 10; 3; -0.282561; 0.769360; -2.205395
435; 1419879047564833594; 10; 3; -0.190690; 0.715148; -2.505981
436; 1419879047569868994; 10; 3; -0.060527; 0.627547; -2.724321
437; 1419879047574904395; 10; 3; 0.084029; 0.554843; -2.883322
438; 1419879047579939795; 10; 3; 0.450868; 0.381205; -2.850250
439; 1419879047584975196; 10; 3; 0.709611; 0.274820; -2.547292
440; 1419879047590010596; 10; 3; 0.965579; 0.153765; -2.184102
441; 1419879047595045996; 10; 3; 1.206146; 0.019975; -1.484036
442; 1419879047600081397; 10; 3; 1.391067; 0.014851; -0.691047
443; 1419879047605116797; 10; 3; 1.447896; -0.029702; 0.007365
444; 1419879047610152198; 10; 3; 1.420073; 0.031892; 0.766153
445; 1419879047615187598; 10; 3; 1.309733; 0.082355; 1.408605
446; 1419879047620222998; 10; 3; 1.124630; 0.166283; 1.786882
447; 1419879047625258399; 10; 3; 0.891078; 0.205122; 1.869773
448; 1419879047630293799; 10; 3; 0.711668; 0.299088; 1.843396
449; 1419879047635329200; 10; 3; 0.444953; 0.347942; 1.334053
450; 1419879047640364600; 10; 3; 0.137622; 0.343890; 0.650373
451; 1419879047645461035; 10; 3; 0.009130; 0.538238; 0.025434
452; 1419879047650740576; 10; 3; -0.061351; 0.537672; -0.589588
453; 1419879047655470801; 10; 3; -0.199313; 0.507138; -1.215214
454; 1419879047660506201; 10; 3; -0.210175; 0.526703; -1.865573
455; 1419879047665541602; 10; 3; -0.219455; 0.420554; -2.572293
456; 1419879047670577002; 10; 3; -0.053502; 0.525521; -3.072002
457; 1419879047675612403; 10; 3; 0.037136; 0.500712; -3.385757
458; 1419879047680647803; 10; 3; 0.259312; 0.391982; -3.570213
459; 1419879047685683203; 10; 3; 0.347940; 0.395661; -3.481160
460; 1419879047690718604; 10; 3; 0.519259; 0.399585; -3.121840
461; 1419879047695754004; 10; 3; 0.672293; 0.413638; -2.534557
462; 1419879047700789405; 10; 3; 0.878461; 0.486290; -1.692479
463; 1419879047705824805; 10; 3; 0.948524; 0.469406; -0.957007
464; 1419879047710860205; 10; 3; 0.973747; 0.477245; -0.110272
465; 1419879047715895606; 10; 3; 1.040283; 0.515504; 0.556903
466; 1419879047720931006; 10; 3; 0.999749; 0.576658; 1.074984
467; 1419879047725966407; 10; 3; 0.912221; 0.603463; 1.596642
468; 1419879047731001807; 10; 3; 0.782968; 0.540174; 1.750422
469; 1419879047736037207; 10; 3; 0.525931; 0.536880; 1.776038
470; 1419879047741072608; 10; 3; 0.303495; 0.554007; 1.530088
471; 1419879047746108008; 10; 3; -0.098783; 0.596940; 1.099648
472; 1419879047751143409; 10; 3; -0.695514; 0.514183; 0.635111
473; 1419879047756178809; 10; 3; -1.162101; 0.562000; 0.444584
474; 1419879047761214209; 10; 3; -1.628471; 0.543187; 0.514152
475; 1419879047766249610; 10; 3; -1.860969; 0.558807; 0.867964
476; 1419879047771285010; 10; 3; -1.864667; 0.536218; 1.491302
477; 1419879047776320410; 10; 3; -1.825646; 0.256800; 2.441067
478; 1419879047781624494; 10; 3; -1.753550; 0.065038; 3.245569
479; 1419879047786659894; 10; 3; -1.455310; -0.098106; 4.001813
480; 1419879047791695295; 10; 3; -1.000890; -0.216889; 4.817303
481; 1419879047796791730; 10; 3; -0.566292; -0.328671; 5.360947
482; 1419879047802101789; 10; 3; -0.229620; -0.505108; 5.828446
483; 1419879047806801496; 10; 3; 0.038233; -0.549479; 5.963664
484; 1419879047811836896; 10; 3; 0.219891; -0.581256; 5.789036
485; 1419879047816872297; 10; 3; 0.346707; -0.582158; 5.145198
486; 1419879047821907697; 10; 3; -1.728385; -1.132657; 4.192558
487; 1419879047826943097; 10; 3; 3.001791; 3.971163; -2.985785
488; 1419879047831978498; 10; 3; 6.373198; -0.418361; 2.265422
489; 1419879047837013898; 10; 3; -2.014429; -2.156447; 2.375318
490; 1419879047842049299; 10; 3; 0.966515; -1.498996; -2.312905
491; 1419879047847084699; 10; 3; 0.692866; -1.284676; -1.261573
492; 1419879047852150617; 10; 3; 1.705864; -0.808614; -1.027602
493; 1419879047857155500; 10; 3; 1.571111; -1.311461; 0.330713
494; 1419879047862190900; 10; 3; 2.247780; -1.254651; 1.581862
495; 1419879047867226301; 10; 3; 2.799817; -1.196927; 2.780129
496; 1419879047872261701; 10; 3; 3.016658; -1.119034; 3.629354
497; 1419879047877297101; 10; 3; 1.171136; -0.512069; 4.203131
498; 1419879047882332502; 10; 3; 1.021450; -0.991335; 4.473861
499; 1419879047887367902; 10; 3; 1.327159; -1.285420; 4.126594
500; 1419879047892403302; 10; 3; 1.774047; -1.191327; 3.839609
501; 1419879047897438703; 10; 3; 1.667167; -1.123782; 3.520944
502; 1419879047902474103; 10; 3; 1.049969; -0.826004; 3.216605
503; 1419879047907509504; 10; 3; 0.288304; -0.332493; 2.957275
504; 1419879047912544904; 10; 3; -0.380289; 0.285944; 2.599198
505; 1419879047917580304; 10; 3; -0.721254; 0.780423; 2.168778
506; 1419879047922615705; 10; 3; -1.165757; 1.022792; 1.560420
507; 1419879047927651105; 10; 3; -1.236274; 1.070009; 1.008309
508; 1419879047932686506; 10; 3; -1.189915; 1.074651; 0.293531
509; 1419879047937721906; 10; 3; -0.922973; 1.023956; -0.327227
510; 1419879047942757306; 10; 3; -0.718437; 0.896855; -0.666660
511; 1419879047947853742; 10; 3; -0.433344; 0.727823; -1.039058
512; 1419879047953163801; 10; 3; -0.188087; 0.748150; -1.197409
513; 1419879047957863508; 10; 3; -0.008096; 0.756450; -1.227683
514; 1419879047962898908; 10; 3; -0.011530; 0.736986; -1.235939
515; 1419879047967934308; 10; 3; -0.129872; 0.788074; -1.129461
516; 1419879047972969709; 10; 3; -0.304571; 0.798614; -0.996288
517; 1419879047978005109; 10; 3; -0.473723; 0.771738; -0.902891
518; 1419879047983040509; 10; 3; -0.702620; 0.889892; -0.815826
519; 1419879047988075910; 10; 3; -0.904511; 0.923091; -0.670842
520; 1419879047993111310; 10; 3; -1.109365; 0.884181; -0.434707
521; 1419879047998146711; 10; 3; -37.440285; 2.935937; -3.456211
522; 1419879048003182111; 10; 3; 12.773726; 4.847042; -5.212554
523; 1419879048008217511; 10; 3; 2.463719; -1.091247; 3.147667
524; 1419879048013252912; 10; 3; -1.342132; -2.367049; 0.961114
525; 1419879048018288312; 10; 3; 0.163966; -1.319627; -1.135413
526; 1419879048023323713; 10; 3; 1.327915; -0.257664; 0.849518
527; 1419879048028359113; 10; 3; 2.039042; 0.488464; 0.142456
528; 1419879048033394513; 10; 3; 1.168729; -0.159564; 0.203728
529; 1419879048038429914; 10; 3; 0.937028; -0.615917; 0.712353
530; 1419879048043465314; 10; 3; -0.828653; 0.523562; 0.609015
531; 1419879048048500715; 10; 3; 0.014100; 0.425935; 0.499801
532; 1419879048053536115; 10; 3; 0.126530; -0.367072; -0.357653
533; 1419879048058571515; 10; 3; 0.865108; -0.861895; -0.998970
534; 1419879048063606916; 10; 3; 1.396897; -1.019859; -1.479821
535; 1419879048068642316; 10; 3; 1.434833; -1.023763; -1.824593
536; 1419879048073677717; 10; 3; 0.936856; -0.772335; -1.935034
537; 1419879048078713117; 10; 3; 0.435535; -0.305188; -1.990992
538; 1419879048083748517; 10; 3; 0.012363; 0.217711; -1.926041
539; 1419879048088783918; 10; 3; -0.569732; 0.582698; -1.811595
540; 1419879048093819318; 10; 3; -0.956604; 0.772084; -1.836445
541; 1419879048098915754; 10; 3; -1.102836; 0.793524; -1.719817
542; 1419879048104225812; 10; 3; -1.011979; 0.817911; -1.630589
543; 1419879048108925519; 10; 3; -0.706004; 0.753537; -1.489182
544; 1419879048113960920; 10; 3; -0.478631; 0.693501; -1.215961
545; 1419879048118996320; 10; 3; -0.259340; 0.632133; -1.111699
546; 1419879048124062238; 10; 3; -0.018236; 0.608098; -0.987062
547; 1419879048129219709; 10; 3; 0.131155; 0.571844; -1.042703
548; 1419879048134285627; 10; 3; 0.157429; 0.540228; -1.367401
549; 1419879048139290509; 10; 3; 0.176216; 0.437483; -1.698159
550; 1419879048144325910; 10; 3; 0.129539; 0.494540; -2.014825
551; 1419879048149391828; 10; 3; 0.072585; 0.412390; -2.292573
552; 1419879048154427228; 10; 3; -0.062570; 0.375210; -2.452037
553; 1419879048159432111; 10; 3; -0.113714; 0.332435; -2.568393
554; 1419879048164498029; 10; 3; -0.109660; 0.315946; -2.644067
555; 1419879048169472394; 10; 3; -10.740573; -0.943486; -2.870580
556; 1419879048174538312; 10; 3; 3.089734; 5.522861; -8.632556
557; 1419879048179573713; 10; 3; 7.591909; -0.178502; -1.388487
558; 1419879048184609113; 10; 3; 0.095678; -3.240903; 0.222040
559; 1419879048189675031; 10; 3; 1.556761; -2.498267; -3.170835
560; 1419879048194649396; 10; 3; 1.956287; -0.873569; -1.525647
561; 1419879048199715314; 10; 3; 2.908737; 0.321276; -1.349255
562; 1419879048204781232; 10; 3; 1.376132; -0.117924; -1.283571
563; 1419879048209755597; 10; 3; 0.786659; -0.921118; -0.591098
564; 1419879048214821515; 10; 3; 1.265429; -0.776932; -0.527397
565; 1419879048219734845; 10; 3; 1.276038; -0.414171; -0.635518
566; 1419879048224739728; 10; 3; 0.709582; -0.383033; -0.766750
567; 1419879048229775129; 10; 3; 0.593053; -1.140723; -0.818995
568; 1419879048234749494; 10; 3; 0.823633; -1.496939; -0.591640
569; 1419879048239815412; 10; 3; 0.980625; -1.381081; -0.321559
570; 1419879048244850812; 10; 3; 0.801905; -1.198816; 0.033605
571; 1419879048249886213; 10; 3; 0.465878; -1.035637; 0.448684
572; 1419879048255135236; 10; 3; 0.377130; -0.801830; 0.745776
573; 1419879048259957013; 10; 3; 0.426124; -0.566943; 1.502203
574; 1419879048264992414; 10; 3; 0.543656; -0.415909; 2.017363
575; 1419879048270027814; 10; 3; 0.701490; -0.349289; 2.021008
576; 1419879048275063215; 10; 3; 0.861149; -0.428653; 1.717540
577; 1419879048280098615; 10; 3; 0.985318; -0.496890; 1.081456
578; 1419879048285134015; 10; 3; 1.123259; -0.549359; 0.543309
579; 1419879048290169416; 10; 3; 1.127474; -0.527056; -0.339419
580; 1419879048295204816; 10; 3; 0.979357; -0.574860; -1.090248
581; 1419879048300240217; 10; 3; 0.837659; -0.595809; -1.736294
582; 1419879048305275617; 10; 3; 0.524127; -0.528914; -2.278559
583; 1419879048310311017; 10; 3; 0.128119; -0.431035; -2.497122
584; 1419879048315346418; 10; 3; -0.279628; -0.242608; -2.593076
585; 1419879048320381818; 10; 3; -0.644504; -0.186193; -2.547265
586; 1419879048325417218; 10; 3; -1.094587; -0.154297; -2.012427
587; 1419879048330452619; 10; 3; -1.463703; -0.173899; -1.379317
588; 1419879048335488019; 10; 3; -1.635332; -0.111518; -0.304492
589; 1419879048340523420; 10; 3; -1.568929; 0.045167; 0.851861
590; 1419879048345558820; 10; 3; -1.623146; 0.130491; 1.993095
591; 1419879048350594220; 10; 3; -1.696856; 0.020120; 2.667620
592; 1419879048355629621; 10; 3; -1.356156; -0.047511; 3.385721
593; 1419879048360665021; 10; 3; -1.184994; -0.094264; 4.196858
594; 1419879048365700422; 10; 3; -0.812258; -0.580535; 4.141680
595; 1419879048370735822; 10; 3; -0.890023; -0.457227; 4.190526
596; 1419879048375771222; 10; 3; -0.695760; -0.258059; 4.264787
597; 1419879048380806623; 10; 3; -0.529270; -0.334012; 3.858282
598; 1419879048385842023; 10; 3; -0.238409; -0.360330; 3.324690
599; 1419879048390877424; 10; 3; 0.034775; -0.286035; 2.775551
600; 1419879048395943342; 10; 3; 0.442541; -0.391128; 2.209208
601; 1419879048401039777; 10; 3; 0.866800; -0.440560; 1.626400
602; 1419879048406258283; 10; 3; 1.061139; -0.352498; 1.205729
603; 1419879048411049543; 10; 3; 1.277413; -0.132325; 0.589325
604; 1419879048416084943; 10; 3; 1.241265; -0.057213; -0.005260
605; 1419879048421120343; 10; 3; 0.938251; -0.011161; -0.507488
606; 1419879048426155744; 10; 3; 0.679539; 0.171630; -0.816937
607; 1419879048431191144; 10; 3; 0.211431; 0.204982; -0.482811
608; 1419879048436226545; 10; 3; -0.288872; 0.447706; 0.001669
609; 1419879048441261945; 10; 3; -0.575509; 0.639115; 0.769750
610; 1419879048446297345; 10; 3; -0.903402; 0.853609; 1.705378
611; 1419879048451332746; 10; 3; -4.328520; 0.649123; 4.362202
612; 1419879048456368146; 10; 3; -0.868003; 2.228348; 3.858045
613; 1419879048461403547; 10; 3; -0.617842; 1.732402; 4.587676
614; 1419879048466438947; 10; 3; -0.157254; 0.692655; 5.358968
615; 1419879048471474347; 10; 3; -0.069699; -0.011173; 6.111763
616; 1419879048476509748; 10; 3; 0.750522; 0.086838; 6.234323
617; 1419879048481545148; 10; 3; 1.877047; 0.148574; 5.994833
618; 1419879048486580549; 10; 3; 2.509295; -0.119163; 5.813052
