# Device Information: 
# Manufacturer:LGE
# Model: Nexus 4
# API-level: 21
# LGE Accelerometer Sensor: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 1
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 2
# Orientation: 
#     Resolution: 0.1
#     Minimal Delay: 5000
#     Sensor Type: 3
# LGE Proximity Sensor: 
#     Resolution: 0.10070801
#     Minimal Delay: 50000
#     Sensor Type: 8
# LGE Light Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 50000
#     Sensor Type: 5
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 4
# LGE Barometer Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 33333
#     Sensor Type: 6
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 14
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 16
# Gravity: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 9
# Linear Acceleration: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 10
# Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 11
# Significant Motion: 
#     Resolution: 1.0
#     Minimal Delay: -1
#     Sensor Type: 17
# Game Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 15
# sample; timestamp; type; accuracy; data1; ...; dataN
#------------------------------------------------------------------
263; 1419887328068897574; 10; 3; -0.209266; 0.077447; 0.423535
264; 1419887328073963492; 10; 3; 0.021572; 0.060053; 0.427016
265; 1419887328078998892; 10; 3; 0.275024; -0.008685; 0.316240
266; 1419887328084034293; 10; 3; 0.401946; 0.025587; 0.233855
267; 1419887328089069693; 10; 3; 0.579785; -0.014149; 0.110877
268; 1419887328094105094; 10; 3; 0.582250; 0.005284; -0.061054
269; 1419887328099140494; 10; 3; 0.613133; -0.059678; -0.105352
270; 1419887328104175894; 10; 3; 0.648775; -0.067451; -0.144932
271; 1419887328109211295; 10; 3; 0.525439; -0.069070; -0.177721
272; 1419887328114246695; 10; 3; -22.194645; 1.661040; -5.258166
273; 1419887328119282096; 10; 3; 5.931014; 3.650221; -3.816358
274; 1419887328124317496; 10; 3; 4.193320; 0.631232; 2.438586
275; 1419887328129383414; 10; 3; 0.376984; -1.348495; 2.037308
276; 1419887328134418814; 10; 3; -0.187761; -1.500376; 1.189544
277; 1419887328139454215; 10; 3; 2.995895; -0.413597; 0.877608
278; 1419887328144489615; 10; 3; 3.988958; 0.171031; -0.296844
279; 1419887328149494498; 10; 3; 1.899988; -0.050329; -0.421153
280; 1419887328154560416; 10; 3; 0.241420; -0.247638; 0.377970
281; 1419887328159595816; 10; 3; 0.037601; -0.264440; 0.228696
282; 1419887328164631217; 10; 3; 0.089369; 0.030090; -0.119234
283; 1419887328169666617; 10; 3; -0.094260; 0.094274; -0.206759
284; 1419887328174702017; 10; 3; -0.392570; -0.083751; -0.230087
285; 1419887328179737418; 10; 3; -0.691233; -0.206207; -0.314717
286; 1419887328184742301; 10; 3; -0.788474; -0.129483; -0.138232
287; 1419887328189777701; 10; 3; -0.750215; -0.019096; 0.060134
288; 1419887328194843619; 10; 3; -0.748689; 0.045252; 0.297218
289; 1419887328199879019; 10; 3; -0.656579; 0.037356; 0.407389
290; 1419887328204914420; 10; 3; -0.534228; -0.027395; 0.472287
291; 1419887328209949820; 10; 3; -0.306150; -0.081453; 0.570811
292; 1419887328214954703; 10; 3; -0.080366; -0.109723; 0.393739
293; 1419887328219959586; 10; 3; 0.209164; -0.100517; 0.166265
294; 1419887328225025504; 10; 3; 0.472923; -0.130965; -0.025104
295; 1419887328230060904; 10; 3; 0.644535; -0.182899; -0.140686
296; 1419887328235126822; 10; 3; 0.814228; -0.152879; -0.172826
297; 1419887328240131705; 10; 3; 0.862944; -0.140693; -0.303587
298; 1419887328245136588; 10; 3; 0.867290; -0.166381; -0.341816
299; 1419887328250202506; 10; 3; 0.827408; -0.155045; -0.417192
300; 1419887328255207389; 10; 3; 0.682620; -0.147030; -0.361307
301; 1419887328260242789; 10; 3; 0.428179; -0.200395; -0.388183
302; 1419887328265278189; 10; 3; 0.201728; -0.132209; -0.369468
303; 1419887328270344107; 10; 3; 0.028810; -0.059082; -0.236538
304; 1419887328275379508; 10; 3; -0.157762; -0.036823; -0.122502
305; 1419887328280506461; 10; 3; -0.306005; 0.063912; 0.108194
306; 1419887328285450308; 10; 3; -0.403630; 0.077721; 0.176896
307; 1419887328290455191; 10; 3; -0.501814; 0.129280; 0.194747
308; 1419887328295490592; 10; 3; -0.477164; 0.202813; 0.196715
309; 1419887328300556510; 10; 3; -0.493596; 0.169947; 0.218733
310; 1419887328305561392; 10; 3; -0.452373; 0.208945; 0.035367
311; 1419887328310627310; 10; 3; -0.342772; 0.214040; -0.083527
312; 1419887328315632193; 10; 3; -0.319072; 0.243621; -0.107583
313; 1419887328320667594; 10; 3; -0.188634; 0.252671; -0.189223
314; 1419887328325702994; 10; 3; -0.068028; 0.138282; -0.302598
315; 1419887328330738394; 10; 3; 0.036744; 0.096811; -0.298477
316; 1419887328335804312; 10; 3; 0.133877; 0.092617; -0.372109
317; 1419887328340839713; 10; 3; 0.175904; 0.062945; -0.337404
318; 1419887328345844596; 10; 3; 0.217469; 0.079164; -0.314706
319; 1419887328350879996; 10; 3; 0.244277; 0.047400; -0.244648
320; 1419887328355945914; 10; 3; 0.148442; 0.058137; -0.164446
321; 1419887328360950797; 10; 3; 0.063350; 0.033872; -0.100987
322; 1419887328365986197; 10; 3; -0.092692; 0.166461; -0.097325
323; 1419887328371021598; 10; 3; -0.136583; 0.158565; 0.042887
324; 1419887328376056998; 10; 3; -0.165792; 0.201437; 0.121432
325; 1419887328381092398; 10; 3; -0.209988; 0.164219; 0.124572
326; 1419887328386158316; 10; 3; -0.253802; 0.175247; 0.344539
327; 1419887328391193717; 10; 3; -0.248557; 0.171483; 0.236045
328; 1419887328396229117; 10; 3; -0.195729; 0.138806; 0.205778
329; 1419887328401264517; 10; 3; -0.077734; 0.129622; 0.173818
330; 1419887328406299918; 10; 3; -0.064498; 0.114280; 0.059332
331; 1419887328411335318; 10; 3; -0.001649; 0.039521; 0.011891
332; 1419887328416370719; 10; 3; 0.026307; 0.042102; -0.032981
333; 1419887328421406119; 10; 3; -0.023326; 0.061340; -0.148974
334; 1419887328426441519; 10; 3; 0.009888; 0.036766; -0.201959
335; 1419887328431507437; 10; 3; 0.034446; 0.045710; -0.270574
336; 1419887328436512320; 10; 3; 0.025562; 0.041859; -0.315740
337; 1419887328441547721; 10; 3; 0.020180; -0.013867; -0.267590
338; 1419887328446552603; 10; 3; 0.048086; -0.013346; -0.269970
339; 1419887328451588004; 10; 3; 0.096116; -0.006633; -0.222961
340; 1419887328456623404; 10; 3; 0.121533; -0.009240; -0.105233
341; 1419887328461658805; 10; 3; 0.287111; -0.114945; -0.015402
342; 1419887328466694205; 10; 3; 0.333776; -0.188296; 0.014799
343; 1419887328471729605; 10; 3; 0.385286; -0.202183; 0.099628
344; 1419887328476795523; 10; 3; 0.378731; -0.117696; 0.078860
345; 1419887328481800406; 10; 3; 0.304901; -0.116762; 0.003941
346; 1419887328486866324; 10; 3; 0.213912; -0.098183; -0.087152
347; 1419887328491901724; 10; 3; 0.102110; -0.042991; -0.029448
348; 1419887328496937125; 10; 3; -0.016216; 0.004829; -0.099943
349; 1419887328501972525; 10; 3; -0.124482; 0.045301; -0.107200
350; 1419887328507007926; 10; 3; -0.278535; 0.034519; -0.114266
351; 1419887328512043326; 10; 3; -0.341963; 0.083013; -0.185232
352; 1419887328517078726; 10; 3; -0.387850; 0.136064; -0.062412
353; 1419887328522114127; 10; 3; -0.360639; 0.123714; -0.152370
354; 1419887328527149527; 10; 3; -0.305626; 0.128083; -0.224339
355; 1419887328532184928; 10; 3; -0.127901; 0.086225; -0.188178
356; 1419887328537189810; 10; 3; 0.051219; 0.016055; -0.200837
357; 1419887328542255728; 10; 3; 0.185504; -0.044370; -0.237257
358; 1419887328547291129; 10; 3; 0.285934; -0.028607; -0.239240
359; 1419887328552326529; 10; 3; 0.409787; -0.123182; -0.236619
360; 1419887328557361930; 10; 3; 0.470735; -0.036922; -0.229579
361; 1419887328562397330; 10; 3; 0.486970; -0.045641; -0.246714
362; 1419887328567432730; 10; 3; 0.446949; -0.052903; -0.114749
363; 1419887328572468131; 10; 3; 0.335538; -0.015994; -0.222207
364; 1419887328577503531; 10; 3; 0.264350; -0.039612; -0.125474
365; 1419887328582569449; 10; 3; 0.062280; 0.048469; -0.073082
366; 1419887328587574332; 10; 3; -0.105589; 0.101844; 0.077727
367; 1419887328592640250; 10; 3; -0.219408; 0.080216; -0.022192
368; 1419887328597645133; 10; 3; -0.247574; 0.148733; 0.016072
369; 1419887328602680533; 10; 3; -0.420767; 0.177773; -0.023865
370; 1419887328607746451; 10; 3; -0.410231; 0.236283; -0.002873
371; 1419887328612751334; 10; 3; -0.376679; 0.195934; -0.071773
372; 1419887328617786734; 10; 3; -0.315219; 0.129418; -0.045204
373; 1419887328622852652; 10; 3; -0.242398; 0.184018; -0.027935
374; 1419887328627888053; 10; 3; -0.162837; 0.125620; -0.046155
375; 1419887328632923453; 10; 3; -0.118109; 0.117229; -0.117722
376; 1419887328637897818; 10; 3; -0.087888; 0.093442; -0.088211
377; 1419887328642963736; 10; 3; -0.104135; 0.151683; -0.120599
378; 1419887328647999137; 10; 3; -0.056417; 0.112571; -0.106832
379; 1419887328653034537; 10; 3; -0.039927; 0.117703; -0.089901
380; 1419887328658100455; 10; 3; 0.006130; 0.139686; -0.044942
381; 1419887328663105338; 10; 3; 0.025892; 0.128527; 0.082735
382; 1419887328668140738; 10; 3; 0.075144; 0.071201; 0.004554
383; 1419887328673206656; 10; 3; 0.175242; 0.035378; 0.178271
384; 1419887328678211539; 10; 3; 0.201443; 0.041101; 0.198574
385; 1419887328683277457; 10; 3; 0.258479; -0.016241; 0.153765
386; 1419887328688312857; 10; 3; 0.326381; -0.083175; 0.155761
387; 1419887328693317740; 10; 3; 0.424244; -0.004201; 0.159387
388; 1419887328698353141; 10; 3; 0.303977; -0.027856; 0.200334
389; 1419887328703388541; 10; 3; 0.207295; -0.060124; 0.126593
390; 1419887328708454459; 10; 3; 0.124674; -0.073719; 0.025182
391; 1419887328713459342; 10; 3; -0.013023; -0.002151; -0.032675
392; 1419887328718494742; 10; 3; -0.122783; 0.008434; -0.151700
393; 1419887328723530142; 10; 3; -0.144340; 0.009398; -0.190718
394; 1419887328728596060; 10; 3; -0.228854; 0.054356; -0.181074
395; 1419887328733661978; 10; 3; -0.346569; 0.048400; -0.317892
396; 1419887328738666861; 10; 3; -0.240180; 0.077276; -0.324401
397; 1419887328743702262; 10; 3; -0.182725; 0.088178; -0.259973
398; 1419887328748737662; 10; 3; -0.097401; 0.053399; -0.226262
399; 1419887328753742545; 10; 3; -0.016111; -0.031384; -0.160500
400; 1419887328758790260; 10; 3; 0.224357; -0.045428; -0.095922
401; 1419887328763825661; 10; 3; 0.306643; -0.073234; -0.047687
402; 1419887328768891579; 10; 3; 0.443722; -0.130121; -0.040316
403; 1419887328773896461; 10; 3; 0.528199; -0.120425; -0.060213
404; 1419887328778931862; 10; 3; 0.530045; -0.185266; -0.038519
405; 1419887328783967262; 10; 3; 0.509285; -0.088087; 0.071814
406; 1419887328789002663; 10; 3; 0.473424; -0.118363; 0.140429
407; 1419887328794068581; 10; 3; 0.207769; -0.059096; 0.041477
408; 1419887328799073463; 10; 3; 0.077505; -0.049127; 0.010073
409; 1419887328804108864; 10; 3; -0.080530; 0.000552; -0.071290
410; 1419887328809144264; 10; 3; -0.079957; -0.001183; -0.058329
411; 1419887328814179664; 10; 3; -7.840035; -1.147625; -1.693469
412; 1419887328819245582; 10; 3; -4.654740; 4.138891; -5.155438
413; 1419887328824250465; 10; 3; 4.880255; 1.537676; 0.781289
414; 1419887328829285866; 10; 3; 0.887051; -1.112905; 2.196165
415; 1419887328834321266; 10; 3; -0.479569; -1.880223; 0.879779
416; 1419887328839356666; 10; 3; 0.972198; -0.770000; 0.349824
417; 1419887328844392067; 10; 3; 2.753240; 0.419768; -0.553688
418; 1419887328849427467; 10; 3; 1.684553; 0.334868; -0.975177
419; 1419887328854493385; 10; 3; 0.738112; -0.211168; -0.569193
420; 1419887328859498268; 10; 3; 0.625890; -0.240672; -0.166254
421; 1419887328864564186; 10; 3; 0.755932; 0.136962; -0.141359
422; 1419887328869569069; 10; 3; 0.751644; 0.272955; 0.001506
423; 1419887328874634987; 10; 3; 0.512378; 0.232667; 0.247510
424; 1419887328879639870; 10; 3; 0.347854; 0.232255; 0.403558
425; 1419887328884736305; 10; 3; -0.551459; 0.655163; 0.301311
426; 1419887328889741188; 10; 3; -0.273930; 0.508923; 0.296561
427; 1419887328894746071; 10; 3; -0.405849; 0.306725; 0.354544
428; 1419887328899781471; 10; 3; -0.463838; -0.130519; 0.274266
429; 1419887328904816872; 10; 3; -0.406077; -0.331872; 0.281321
430; 1419887328909882789; 10; 3; -0.122066; -0.349962; 0.296822
431; 1419887328914887672; 10; 3; -0.155819; -0.341886; 0.402534
432; 1419887328919953590; 10; 3; -0.262973; -0.358886; 0.445263
433; 1419887328924988991; 10; 3; -0.275461; -0.233609; 0.297196
434; 1419887328930024391; 10; 3; -0.252561; -0.127914; 0.286646
435; 1419887328935059791; 10; 3; -0.146053; 0.033024; 0.156883
436; 1419887328940095192; 10; 3; -0.104364; 0.105408; -0.015851
437; 1419887328945130592; 10; 3; 0.032415; 0.135877; -0.134352
438; 1419887328950135475; 10; 3; 0.178426; 0.125930; -0.283502
439; 1419887328955201393; 10; 3; 0.243102; 0.142301; -0.336492
440; 1419887328960236793; 10; 3; 0.325718; 0.137560; -0.279555
441; 1419887328965272194; 10; 3; 0.320531; 0.118903; -0.181854
442; 1419887328970307594; 10; 3; 0.316626; 0.064947; -0.156213
443; 1419887328975312477; 10; 3; 0.263842; 0.127623; -0.104814
444; 1419887328980378395; 10; 3; -0.187280; -0.100750; 0.021182
445; 1419887328985413795; 10; 3; -11.338202; 1.830526; -3.429109
446; 1419887328990449196; 10; 3; 3.229342; 2.357661; -1.116323
447; 1419887328995484596; 10; 3; 1.595139; 0.176002; 1.620261
448; 1419887329000489479; 10; 3; -0.310080; -0.877932; 0.932568
449; 1419887329005555397; 10; 3; 0.059063; -0.724093; 0.624143
450; 1419887329010560280; 10; 3; 2.015288; 0.151481; 0.159108
451; 1419887329015595680; 10; 3; 1.995397; 0.362979; -0.598425
452; 1419887329020631081; 10; 3; 1.222399; -0.099509; -0.332979
453; 1419887329025666481; 10; 3; 1.062201; -0.277902; -0.033504
454; 1419887329030701881; 10; 3; -0.170873; 0.479256; -0.114675
455; 1419887329035828834; 10; 3; -0.030411; 0.663768; 0.015186
456; 1419887329040803200; 10; 3; -0.351155; 0.530597; 0.146307
457; 1419887329045808082; 10; 3; -0.597869; 0.132312; 0.124946
458; 1419887329050843483; 10; 3; -0.580930; -0.017485; 0.083306
459; 1419887329055878883; 10; 3; -0.532620; -0.218301; -0.017090
460; 1419887329060914284; 10; 3; -0.495059; -0.236754; -0.043923
461; 1419887329065949684; 10; 3; -0.437633; -0.245139; 0.019969
462; 1419887329070985084; 10; 3; -0.255781; -0.211574; 0.078456
463; 1419887329076020485; 10; 3; -0.135577; -0.242157; 0.240197
464; 1419887329081055885; 10; 3; -0.074769; -0.217102; 0.195533
465; 1419887329086121803; 10; 3; 0.079377; -0.110584; 0.206460
466; 1419887329091126686; 10; 3; 0.217344; -0.118703; 0.047053
467; 1419887329096192604; 10; 3; 0.385112; -0.122289; -0.100950
468; 1419887329101197487; 10; 3; 0.406469; -0.093701; -0.371231
469; 1419887329106232887; 10; 3; 0.512547; -0.128939; -0.551447
470; 1419887329111268288; 10; 3; 0.582254; -0.081613; -0.477016
471; 1419887329116303688; 10; 3; 0.560975; 0.010036; -0.422722
472; 1419887329121369606; 10; 3; 0.542555; -0.005117; -0.356105
473; 1419887329126374489; 10; 3; 0.448047; 0.048748; -0.174685
474; 1419887329131440407; 10; 3; 0.360271; -0.000910; -0.147953
475; 1419887329136445289; 10; 3; 0.335619; -0.019825; -0.023476
476; 1419887329141480690; 10; 3; 0.195598; -0.065051; -0.046134
477; 1419887329146546608; 10; 3; 0.144749; -0.054502; -0.024535
478; 1419887329151551491; 10; 3; 0.101847; -0.032021; -0.126595
479; 1419887329156586891; 10; 3; -14.343842; 1.185850; -4.027902
480; 1419887329161622291; 10; 3; 3.005817; 0.324812; 2.138582
481; 1419887329166688209; 10; 3; 0.734993; -1.185417; 1.354819
482; 1419887329171693092; 10; 3; -0.267632; -1.252355; 0.825425
483; 1419887329176728493; 10; 3; 2.031199; -0.146088; 0.287774
484; 1419887329181794411; 10; 3; 2.320814; 0.500725; -0.564085
485; 1419887329186860329; 10; 3; 0.143560; 0.387879; -0.422835
486; 1419887329191865211; 10; 3; -0.365923; 0.098702; 0.058172
487; 1419887329196900612; 10; 3; -0.380339; 0.343009; 0.086622
488; 1419887329201936012; 10; 3; -0.443231; 0.534926; 0.076263
489; 1419887329206940895; 10; 3; -0.687395; 0.336686; 0.054242
490; 1419887329212006813; 10; 3; -0.736652; 0.150278; 0.055541
491; 1419887329217011696; 10; 3; -0.608671; 0.045905; -0.007895
492; 1419887329222047096; 10; 3; -0.304982; -0.013129; 0.048957
493; 1419887329227113014; 10; 3; -0.126592; -0.070650; 0.223119
494; 1419887329232117897; 10; 3; 0.166204; -0.124145; 0.218303
495; 1419887329237183815; 10; 3; 0.342226; -0.212842; 0.328239
496; 1419887329242219215; 10; 3; 0.516030; -0.304814; 0.267963
497; 1419887329247254616; 10; 3; 0.578491; -0.279272; 0.158409
498; 1419887329252290016; 10; 3; 0.641832; -0.221105; 0.010881
499; 1419887329257325416; 10; 3; 0.605741; -0.157721; -0.129418
500; 1419887329262360817; 10; 3; 0.448522; -0.071120; -0.240319
501; 1419887329267396217; 10; 3; 0.308712; -0.051354; -0.404339
502; 1419887329272401100; 10; 3; 0.201897; 0.071836; -0.542264
503; 1419887329277467018; 10; 3; 0.048317; 0.094115; -0.532080
504; 1419887329282502418; 10; 3; -0.085861; 0.110832; -0.588068
505; 1419887329287537819; 10; 3; -0.144118; 0.161207; -0.427371
506; 1419887329292573219; 10; 3; -0.202030; 0.138254; -0.472025
507; 1419887329297608620; 10; 3; -0.229378; 0.057528; -0.292708
508; 1419887329302644020; 10; 3; -0.200523; 0.081790; -0.241278
509; 1419887329307648903; 10; 3; -0.227473; 0.048018; -0.037001
510; 1419887329312684303; 10; 3; -0.172399; 0.086913; 0.036061
511; 1419887329317750221; 10; 3; -0.162514; 0.027181; -0.040673
512; 1419887329322785622; 10; 3; -0.131200; 0.079182; -0.030387
513; 1419887329327821022; 10; 3; -0.061888; 0.021738; -0.079328
514; 1419887329332856422; 10; 3; -0.013772; 0.098589; -0.028247
515; 1419887329337922340; 10; 3; -0.033783; 0.113420; -0.176633
516; 1419887329342927223; 10; 3; 0.011858; 0.112667; -0.021647
517; 1419887329347932106; 10; 3; 0.088996; 0.167671; -0.142473
518; 1419887329352998024; 10; 3; 0.063816; 0.191625; -0.048044
519; 1419887329358002907; 10; 3; 0.078031; 0.203536; -0.017844
520; 1419887329363068825; 10; 3; 0.057600; 0.151103; 0.010146
521; 1419887329368104225; 10; 3; 0.061472; 0.142526; 0.016999
522; 1419887329373109108; 10; 3; -0.010691; 0.120730; 0.039571
523; 1419887329378175026; 10; 3; -0.072395; 0.138060; -0.037460
524; 1419887329383179909; 10; 3; -0.027674; 0.154194; -0.092957
525; 1419887329388215309; 10; 3; -0.076327; 0.095588; -0.123576
526; 1419887329393250709; 10; 3; -0.098190; 0.120377; -0.111545
527; 1419887329398286110; 10; 3; -0.113508; 0.081130; -0.193608
528; 1419887329403352028; 10; 3; -0.077006; 0.099185; -0.172483
529; 1419887329408356911; 10; 3; -0.111934; 0.118552; -0.214623
530; 1419887329413392311; 10; 3; -0.099090; 0.109463; -0.097666
531; 1419887329418458229; 10; 3; -0.011143; 0.113468; -0.070063
532; 1419887329423493629; 10; 3; -0.033530; 0.119698; -0.115940
533; 1419887329428498512; 10; 3; 0.017100; 0.176782; -0.093688
534; 1419887329433564430; 10; 3; -0.081614; 0.101709; -0.034364
535; 1419887329438569313; 10; 3; -0.126483; 0.138316; -0.060478
536; 1419887329443604713; 10; 3; -0.182964; 0.193827; -0.061548
537; 1419887329448670631; 10; 3; -0.177741; 0.142337; -0.060261
538; 1419887329453706032; 10; 3; -0.184965; 0.176457; -0.080287
539; 1419887329458741432; 10; 3; -0.227428; 0.217599; -0.035991
540; 1419887329463746315; 10; 3; -0.163844; 0.152938; -0.110515
541; 1419887329468812233; 10; 3; -0.092834; 0.155008; -0.119648
542; 1419887329473817116; 10; 3; -0.077070; 0.103821; -0.167096
543; 1419887329478852516; 10; 3; 0.034699; 0.079152; -0.122270
544; 1419887329483887916; 10; 3; 0.071561; 0.058389; -0.161200
545; 1419887329488984352; 10; 3; 0.190550; -0.003700; -0.021052
546; 1419887329493989235; 10; 3; 0.209853; 0.036562; 0.018908
547; 1419887329498994118; 10; 3; 0.238939; -0.030226; 0.046987
548; 1419887329504060036; 10; 3; 0.297963; -0.028173; 0.004029
549; 1419887329509064918; 10; 3; 0.339386; -0.035881; -0.006369
550; 1419887329514252907; 10; 3; 0.336050; -0.068759; -0.015193
551; 1419887329519349342; 10; 3; 0.338100; -0.066184; -0.045014
552; 1419887329524323707; 10; 3; 0.282447; -0.037699; -0.028111
553; 1419887329529359108; 10; 3; 0.198840; -0.070061; -0.032308
554; 1419887329534425026; 10; 3; 0.118096; 0.005590; -0.025564
555; 1419887329539429909; 10; 3; 0.031791; -0.028308; -0.108948
556; 1419887329544465309; 10; 3; -0.120782; 0.028073; -0.239589
557; 1419887329549531227; 10; 3; -0.203053; 0.033328; -0.222775
558; 1419887329554566627; 10; 3; -0.202176; 0.111220; -0.211027
559; 1419887329559602028; 10; 3; -0.234832; 0.100060; -0.084362
560; 1419887329564637428; 10; 3; -0.220258; 0.102166; -0.158984
561; 1419887329569672829; 10; 3; -0.083856; 0.100832; -0.255037
562; 1419887329574677711; 10; 3; -0.086005; 0.107866; -0.128798
563; 1419887329579743629; 10; 3; 0.078978; 0.063829; -0.207153
564; 1419887329584779030; 10; 3; 0.155459; 0.002096; -0.188005
565; 1419887329589814430; 10; 3; 0.198454; 0.008230; -0.177267
566; 1419887329594819313; 10; 3; 0.273689; -0.016500; -0.215339
567; 1419887329599885231; 10; 3; 0.295696; -0.039961; -0.208287
568; 1419887329604920631; 10; 3; 0.251577; -0.049135; -0.240470
569; 1419887329609956032; 10; 3; 0.261545; -0.014346; -0.176379
570; 1419887329614869362; 10; 3; 0.172020; -0.017621; -0.171859
571; 1419887329619843727; 10; 3; 0.139999; 0.018376; -0.169846
572; 1419887329624848610; 10; 3; 0.034713; 0.005671; -0.214321
573; 1419887329629884010; 10; 3; 0.022469; 0.048906; -0.194706
574; 1419887329634919411; 10; 3; -0.041950; 0.050577; -0.172914
575; 1419887329639954811; 10; 3; -0.100327; 0.077294; -0.228554
576; 1419887329645020729; 10; 3; -0.153869; 0.114781; -0.174996
577; 1419887329650025612; 10; 3; -0.180105; 0.119063; -0.138371
578; 1419887329655061012; 10; 3; -0.136405; 0.143587; -0.117326
579; 1419887329660096413; 10; 3; -0.175006; 0.172743; -0.007054
580; 1419887329665131813; 10; 3; -0.045036; 0.164852; 0.003519
581; 1419887329670167213; 10; 3; -0.099660; 0.100909; -0.071078
582; 1419887329675202614; 10; 3; -0.077160; 0.172286; -0.023937
583; 1419887329680238014; 10; 3; -0.000159; 0.173255; -0.073982
584; 1419887329685273414; 10; 3; -0.059909; 0.165823; -0.077466
585; 1419887329690308815; 10; 3; -0.020829; 0.116058; -0.183114
586; 1419887329695344215; 10; 3; -0.035294; 0.176531; -0.215973
587; 1419887329700379616; 10; 3; -0.030853; 0.196477; -0.125984
588; 1419887329705415016; 10; 3; -0.112683; 0.182163; -0.173879
589; 1419887329710450416; 10; 3; -0.125360; 0.205845; -0.095269
590; 1419887329715485817; 10; 3; -0.069575; 0.201085; -0.087081
591; 1419887329720521217; 10; 3; -0.141915; 0.192880; -0.167567
592; 1419887329725556618; 10; 3; -0.101706; 0.181246; -0.114073
593; 1419887329730592018; 10; 3; -0.077342; 0.141357; -0.047988
594; 1419887329735627418; 10; 3; -0.021420; 0.102926; -0.061432
595; 1419887329740662819; 10; 3; 0.010446; 0.010467; -0.078213
596; 1419887329745728737; 10; 3; 0.004618; 0.023747; -0.056982
597; 1419887329750733620; 10; 3; 0.057081; 0.097031; -0.040536
598; 1419887329755769020; 10; 3; -0.044116; 0.045688; -0.078387
599; 1419887329760804420; 10; 3; -0.098324; 0.096191; -0.054413
600; 1419887329765839821; 10; 3; -0.135570; 0.170999; -0.087184
601; 1419887329770875221; 10; 3; -0.189428; 0.157809; -0.136124
602; 1419887329775910622; 10; 3; -0.184375; 0.124678; -0.208249
603; 1419887329780946022; 10; 3; -0.196145; 0.141493; -0.138290
604; 1419887329785981422; 10; 3; -0.154959; 0.183132; -0.175427
605; 1419887329791047340; 10; 3; -0.164013; 0.129016; -0.138206
606; 1419887329796082741; 10; 3; -0.054099; 0.120357; -0.162916
607; 1419887329801087623; 10; 3; -0.019729; 0.133149; -0.069603
608; 1419887329806123024; 10; 3; 0.070702; 0.017284; 0.048750
609; 1419887329811158424; 10; 3; 0.135290; -0.000794; -0.005067
610; 1419887329816193825; 10; 3; 0.220573; 0.014328; -0.013587
611; 1419887329821229225; 10; 3; 0.279429; -0.068698; 0.026440
612; 1419887329826264625; 10; 3; 0.308735; -0.042563; 0.017913
613; 1419887329831300026; 10; 3; 0.317106; -0.091164; 0.073426
614; 1419887329836335426; 10; 3; 0.302405; -0.068799; 0.043893
615; 1419887329841370827; 10; 3; 0.371091; -0.044570; 0.058759
616; 1419887329846406227; 10; 3; 0.358465; -0.103474; 0.011424
617; 1419887329851441627; 10; 3; 0.304156; -0.140951; -0.019699
618; 1419887329856477028; 10; 3; -4.427038; -1.060007; -0.862885
619; 1419887329861512428; 10; 3; -4.742662; 2.741836; -3.845241
620; 1419887329866547829; 10; 3; 3.944911; 1.323469; 0.545096
621; 1419887329871583229; 10; 3; 0.672507; -0.663891; 1.455075
622; 1419887329876618629; 10; 3; 0.869116; -0.339327; 0.163678
623; 1419887329881654030; 10; 3; 2.210101; 0.469108; -0.438181
624; 1419887329886689430; 10; 3; 1.125097; 0.054171; -0.573527
625; 1419887329891724831; 10; 3; 0.720465; -0.308000; -0.079744
626; 1419887329896790748; 10; 3; 1.106437; -0.280602; 0.124886
627; 1419887329901795631; 10; 3; 1.093349; -0.104406; 0.122836
628; 1419887329906831032; 10; 3; -0.119211; 0.404046; 0.136163
629; 1419887329911866432; 10; 3; -0.346347; 0.396583; 0.128914
630; 1419887329916901832; 10; 3; -0.591861; 0.232736; 0.232319
631; 1419887329921937233; 10; 3; -0.495266; -0.020538; -0.006720
632; 1419887329926972633; 10; 3; -0.409712; -0.144122; -0.035723
633; 1419887329932008034; 10; 3; -0.216901; -0.285161; -0.083904
634; 1419887329937043434; 10; 3; -0.141086; -0.354212; -0.074547
635; 1419887329942109352; 10; 3; 0.073364; -0.360841; 0.162070
636; 1419887329947144752; 10; 3; 0.181082; -0.243583; 0.191078
637; 1419887329952149635; 10; 3; 0.330387; -0.190698; 0.179739
638; 1419887329957185036; 10; 3; 0.398621; -0.135824; 0.133362
