# Device Information: 
# Manufacturer:LGE
# Model: Nexus 4
# API-level: 21
# LGE Accelerometer Sensor: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 1
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 2
# Orientation: 
#     Resolution: 0.1
#     Minimal Delay: 5000
#     Sensor Type: 3
# LGE Proximity Sensor: 
#     Resolution: 0.10070801
#     Minimal Delay: 50000
#     Sensor Type: 8
# LGE Light Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 50000
#     Sensor Type: 5
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 4
# LGE Barometer Sensor: 
#     Resolution: 0.009994507
#     Minimal Delay: 33333
#     Sensor Type: 6
# LGE Magnetometer Sensor: 
#     Resolution: 0.14953613
#     Minimal Delay: 20000
#     Sensor Type: 14
# LGE Gyroscope Sensor: 
#     Resolution: 0.0010681152
#     Minimal Delay: 5000
#     Sensor Type: 16
# Gravity: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 9
# Linear Acceleration: 
#     Resolution: 0.0011901855
#     Minimal Delay: 5000
#     Sensor Type: 10
# Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 11
# Significant Motion: 
#     Resolution: 1.0
#     Minimal Delay: -1
#     Sensor Type: 17
# Game Rotation Vector: 
#     Resolution: 5.9604645E-8
#     Minimal Delay: 5000
#     Sensor Type: 15
# sample; timestamp; type; accuracy; data1; ...; dataN
#------------------------------------------------------------------
304; 1420300353276849580; 10; 3; 0.366284; -0.020639; -2.424788
305; 1420300353281915498; 10; 3; 0.171073; -0.931868; -1.842721
306; 1420300353286950899; 10; 3; 0.198617; -0.790992; -1.379322
307; 1420300353291986299; 10; 3; 0.369607; -0.551056; -0.380221
308; 1420300353297021699; 10; 3; 0.291507; -0.397203; -0.052130
309; 1420300353302026582; 10; 3; 0.129608; -0.156439; 0.735390
310; 1420300353307061983; 10; 3; -0.222414; -0.042353; 1.091470
311; 1420300353312127901; 10; 3; -0.457606; 0.171308; 1.073420
312; 1420300353317224336; 10; 3; -0.484277; 0.345910; 0.996922
313; 1420300353322198701; 10; 3; -0.299864; 0.372877; 0.859936
314; 1420300353327203584; 10; 3; -0.121232; 0.269461; 0.551797
315; 1420300353332208467; 10; 3; -0.034238; 0.021791; 0.430245
316; 1420300353337243867; 10; 3; 0.116409; -0.070932; 0.246157
317; 1420300353342309785; 10; 3; 0.183702; -0.107898; -0.054347
318; 1420300353347375703; 10; 3; 0.226757; -0.115387; -0.492248
319; 1420300353352380586; 10; 3; 0.091922; -0.159933; -0.880856
320; 1420300353357568574; 10; 3; 0.106674; -0.269885; -0.871431
321; 1420300353362451387; 10; 3; 0.193561; -0.348887; -0.721511
322; 1420300353367517305; 10; 3; 0.305635; -0.375762; -0.371935
323; 1420300353372522188; 10; 3; 0.358757; -0.338411; -0.069691
324; 1420300353377557588; 10; 3; 0.213969; -0.288301; 0.170418
325; 1420300353380731416; 10; 3; 0.218969; -0.286175; 0.167273
326; 1420300353386041475; 10; 3; 0.098451; -0.235269; 0.287383
327; 1420300353391137910; 10; 3; -0.018037; -0.182470; 0.283232
328; 1420300353396264864; 10; 3; -0.053314; -0.123958; 0.320810
329; 1420300353401422334; 10; 3; -0.024643; -0.119917; 0.191520
330; 1420300353406610323; 10; 3; 0.078535; -0.222954; 0.197144
331; 1420300353411737276; 10; 3; 0.150139; -0.242231; 0.225679
332; 1420300353416894746; 10; 3; 0.302291; -0.282278; 0.205537
333; 1420300353422082735; 10; 3; 0.339218; -0.315678; 0.259001
334; 1420300353427179170; 10; 3; 0.385001; -0.233212; 0.262374
335; 1420300353432397676; 10; 3; 0.095483; -0.037535; -0.098822
336; 1420300353437555147; 10; 3; -0.113566; -0.011503; -0.231207
337; 1420300353442682100; 10; 3; -0.086314; 0.035190; -0.407075
338; 1420300353447870088; 10; 3; -0.194425; 0.067932; -0.373183
339; 1420300353453241182; 10; 3; -0.149827; 0.073436; -0.206703
340; 1420300353458734346; 10; 3; -0.085260; -0.013936; -0.047235
341; 1420300353463189912; 10; 3; 0.017080; -0.022455; 0.170631
342; 1420300353468225313; 10; 3; 0.007855; -0.070891; 0.123536
343; 1420300353473260713; 10; 3; -0.027208; -0.117839; 0.140298
344; 1420300353478296114; 10; 3; -0.000554; -0.058769; -0.000183
345; 1420300353483331514; 10; 3; 0.045822; -0.131096; -0.163927
346; 1420300353488366914; 10; 3; 0.026117; -0.131094; -0.230548
347; 1420300353493402315; 10; 3; 0.001908; -0.180864; -0.439636
348; 1420300353498407198; 10; 3; -0.026045; -0.240795; -0.447169
349; 1420300353503442598; 10; 3; -0.001145; -0.200256; -0.448746
350; 1420300353508477998; 10; 3; -0.054392; -0.165076; -0.418444
351; 1420300353513513399; 10; 3; -0.031339; -0.150650; -0.390820
352; 1420300353518670869; 10; 3; 0.012150; -0.111814; -0.226958
353; 1420300353523614717; 10; 3; 0.072790; -0.103428; -0.335226
354; 1420300353528650117; 10; 3; 0.057043; -0.114869; -0.185162
355; 1420300353533655000; 10; 3; 0.067585; -0.154624; -0.123629
356; 1420300353538659883; 10; 3; 0.143830; -0.126632; -0.008769
357; 1420300353543725801; 10; 3; 0.069820; -0.108349; 0.041986
358; 1420300353548791719; 10; 3; 0.073873; -0.121265; 0.032642
359; 1420300353553796602; 10; 3; 0.045183; -0.076306; -0.027066
360; 1420300353558832002; 10; 3; 0.010894; -0.127896; -0.146645
361; 1420300353563867403; 10; 3; 0.008670; -0.136829; -0.107605
362; 1420300353568933321; 10; 3; 0.054766; -0.167249; -0.090952
363; 1420300353573907686; 10; 3; 0.177418; -0.173914; 0.007709
364; 1420300353578943086; 10; 3; 0.114226; -0.200747; 0.002832
365; 1420300353582147432; 10; 3; 0.113921; -0.200230; 0.002755
366; 1420300353587488008; 10; 3; 0.151316; -0.217554; 0.066850
367; 1420300353592523408; 10; 3; 0.133763; -0.173146; 0.092896
368; 1420300353597680879; 10; 3; 0.124348; -0.149045; 0.048853
369; 1420300353602838350; 10; 3; 0.061436; -0.102455; 0.095179
370; 1420300353608026338; 10; 3; 0.078286; -0.129580; 0.013136
371; 1420300353613153291; 10; 3; 0.062074; -0.128131; 0.031002
372; 1420300353618310762; 10; 3; 0.063924; -0.142097; 0.030966
373; 1420300353623468233; 10; 3; 0.077860; -0.128682; 0.035606
374; 1420300353628625703; 10; 3; 0.107391; -0.115274; 0.048498
375; 1420300353633813692; 10; 3; 0.049036; -0.111334; 0.094479
376; 1420300353638940645; 10; 3; 0.050226; -0.112179; 0.032352
377; 1420300353644128633; 10; 3; 0.094096; -0.071527; 0.033428
378; 1420300353649255586; 10; 3; -0.001303; -0.053569; 0.066636
379; 1420300353654657198; 10; 3; -0.061120; -0.097507; 0.041796
380; 1420300353659570528; 10; 3; -0.079549; -0.096306; 0.064679
381; 1420300353664575410; 10; 3; -0.083042; -0.026304; 0.027079
382; 1420300353669641328; 10; 3; -0.048944; -0.026552; -0.008005
383; 1420300353674676729; 10; 3; -0.014036; -0.127755; -0.152207
384; 1420300353679712129; 10; 3; -0.049528; -0.060158; -0.214046
385; 1420300353684717012; 10; 3; 0.005249; -0.122183; -0.395608
386; 1420300353689782930; 10; 3; 0.061284; -0.137774; -0.446099
387; 1420300353694818330; 10; 3; 0.091664; -0.193650; -0.669949
388; 1420300353699823213; 10; 3; 0.374886; 0.044006; -3.431122
389; 1420300353704889131; 10; 3; 0.026493; 0.152986; -1.895875
390; 1420300353709955049; 10; 3; -0.377474; -0.709475; -1.287122
391; 1420300353714959932; 10; 3; -0.333491; -0.590358; -0.877933
392; 1420300353720117403; 10; 3; 0.003606; -0.409279; -0.107252
393; 1420300353725000215; 10; 3; 0.087021; -0.231985; 0.223137
394; 1420300353730066133; 10; 3; -0.024891; -0.121208; 0.559154
395; 1420300353735071016; 10; 3; -0.282290; 0.036715; 0.815073
396; 1420300353740075899; 10; 3; -0.421338; 0.111277; 0.859976
397; 1420300353745141817; 10; 3; -0.338232; 0.266692; 0.753383
398; 1420300353750207735; 10; 3; -0.112115; 0.421174; 0.626765
399; 1420300353755304170; 10; 3; -0.012063; 0.332714; 0.438134
400; 1420300353761621309; 10; 3; 0.083830; 0.160687; 0.336632
401; 1420300353764612032; 10; 3; 0.092457; -0.004851; 0.159100
402; 1420300353770349336; 10; 3; 0.244190; -0.075862; 0.076229
403; 1420300353775354219; 10; 3; 0.325804; -0.148512; -0.152449
404; 1420300353780389619; 10; 3; 0.330860; -0.363858; -0.448766
405; 1420300353783593965; 10; 3; 0.382772; -0.425425; -0.418046
406; 1420300353788904024; 10; 3; 0.455557; -0.457361; -0.335905
407; 1420300353793939424; 10; 3; 0.472596; -0.425656; -0.075870
408; 1420300353799127412; 10; 3; 0.336179; -0.310389; 0.225349
409; 1420300353804254365; 10; 3; 0.260972; -0.294038; 0.452451
410; 1420300353809411836; 10; 3; 0.150029; -0.096306; 0.755611
411; 1420300353814569307; 10; 3; 0.237864; -0.179633; 0.894907
412; 1420300353819726778; 10; 3; 0.230871; -0.189427; 1.009499
413; 1420300353824914766; 10; 3; 0.198303; -0.187415; 1.020689
414; 1420300353830072237; 10; 3; 0.061954; -0.145949; 1.077633
415; 1420300353835199190; 10; 3; -0.189550; -0.030204; 0.820638
416; 1420300353840356660; 10; 3; -0.351097; 0.135154; 0.482294
417; 1420300353845514131; 10; 3; -0.414943; 0.235337; 0.100929
418; 1420300353850702119; 10; 3; -0.385858; 0.250719; -0.317085
419; 1420300353856073213; 10; 3; -0.270520; 0.019074; -0.730700
420; 1420300353860956026; 10; 3; -0.130706; -0.076441; -0.742477
421; 1420300353866021944; 10; 3; 0.029687; -0.203979; -0.717074
422; 1420300353871057344; 10; 3; 0.151723; -0.237894; -0.599315
423; 1420300353876092744; 10; 3; 0.452957; -0.431653; -1.072921
424; 1420300353881097627; 10; 3; 0.591252; -0.240171; -3.119279
425; 1420300353886133028; 10; 3; 0.394432; -0.567242; -1.021688
426; 1420300353891198946; 10; 3; -0.064506; -0.857401; -0.491546
427; 1420300353896203828; 10; 3; -0.065057; -0.324885; 0.265160
428; 1420300353901269746; 10; 3; -0.114894; 0.074897; 0.687328
429; 1420300353906274629; 10; 3; -0.322901; 0.330851; 0.936188
430; 1420300353911340547; 10; 3; -0.665709; 0.568378; 1.096824
431; 1420300353916345430; 10; 3; -0.780191; 0.545714; 1.126859
432; 1420300353921502901; 10; 3; -0.695075; 0.466596; 1.016859
433; 1420300353926416231; 10; 3; -0.328440; 0.421937; 0.845633
434; 1420300353931451631; 10; 3; -0.102440; 0.466357; 0.482569
435; 1420300353936456514; 10; 3; -0.037393; 0.203203; -0.123478
436; 1420300353941522432; 10; 3; 0.048659; -0.299115; -0.615843
437; 1420300353946588350; 10; 3; 0.254004; -0.653122; -0.952782
438; 1420300353951593233; 10; 3; 0.616057; -0.694448; -1.039981
439; 1420300353956659151; 10; 3; 0.895515; -0.653396; -0.864063
440; 1420300353961847139; 10; 3; 0.928908; -0.527174; -0.546714
441; 1420300353966821504; 10; 3; 0.749312; -0.489034; -0.068691
442; 1420300353971826387; 10; 3; 0.618491; -0.399009; 0.487296
443; 1420300353976770235; 10; 3; 0.544240; -0.370631; 1.188819
444; 1420300353981805635; 10; 3; 0.471726; -0.248696; 1.848988
445; 1420300353984979463; 10; 3; 0.348204; -0.127741; 2.111461
446; 1420300353990289522; 10; 3; -0.139086; 0.047903; 1.782485
447; 1420300353995385957; 10; 3; -0.725398; 0.240797; 0.832291
448; 1420300354000543428; 10; 3; -1.096869; 0.374645; -0.138726
449; 1420300354005700899; 10; 3; -1.017486; 0.338002; -0.990560
450; 1420300354010858369; 10; 3; -0.838253; 0.246015; -1.449487
451; 1420300354016015840; 10; 3; -0.559509; -0.061229; -1.613219
452; 1420300354021173311; 10; 3; -0.091944; -0.289908; -1.483562
453; 1420300354026300264; 10; 3; 0.357190; -0.476898; -3.628302
454; 1420300354031457735; 10; 3; 0.151684; -0.027865; -2.570510
455; 1420300354036615205; 10; 3; 0.144482; -0.843480; -1.538857
456; 1420300354041772676; 10; 3; 0.055703; -0.746028; -0.714325
457; 1420300354046960664; 10; 3; 0.573534; -0.461456; 0.346948
458; 1420300354052118135; 10; 3; 0.671029; -0.283434; 0.842533
459; 1420300354057458711; 10; 3; -0.272896; 0.058343; 1.108803
460; 1420300354062860323; 10; 3; -0.488776; 0.221923; 0.674874
461; 1420300354067468477; 10; 3; -0.348275; 0.331219; 0.386559
462; 1420300354072442842; 10; 3; -0.061466; 0.337502; 0.053765
463; 1420300354077508760; 10; 3; 0.047641; 0.176262; -0.090704
464; 1420300354082513643; 10; 3; 0.104347; -0.027263; -0.472873
465; 1420300354087579561; 10; 3; -0.050795; 0.205721; -1.026944
466; 1420300354092614961; 10; 3; -0.095870; -0.083061; -1.289310
467; 1420300354097619844; 10; 3; 0.068523; -0.486396; -1.351905
468; 1420300354102655244; 10; 3; 0.310452; -0.630066; -1.023484
469; 1420300354107690645; 10; 3; 0.566239; -0.579209; -0.716001
470; 1420300354112756563; 10; 3; 0.701707; -0.522487; -0.233388
471; 1420300354117761446; 10; 3; 0.612568; -0.436870; 0.148715
472; 1420300354122918916; 10; 3; 0.411426; -0.397533; 0.546323
473; 1420300354127832246; 10; 3; 0.246794; -0.223236; 0.786036
474; 1420300354132867647; 10; 3; 0.122672; -0.067369; 0.873873
475; 1420300354137933565; 10; 3; 0.060216; -0.071221; 0.864711
476; 1420300354142968965; 10; 3; -0.013261; -0.039415; 0.669103
477; 1420300354147973848; 10; 3; -0.121227; -0.101037; 0.463455
478; 1420300354153039766; 10; 3; -0.011994; -0.123560; 0.290730
479; 1420300354158075166; 10; 3; -0.001882; -0.082809; 0.309033
480; 1420300354163110567; 10; 3; 0.029702; -0.041516; 0.152594
481; 1420300354168084932; 10; 3; 0.154447; -0.111146; 0.066041
482; 1420300354173150850; 10; 3; 0.184990; -0.121585; 0.063440
483; 1420300354178186250; 10; 3; 0.253788; -0.257163; 0.055721
484; 1420300354183191133; 10; 3; 0.366077; -0.233928; -0.008964
485; 1420300354186395479; 10; 3; 0.364009; -0.232326; -0.011323
486; 1420300354191736055; 10; 3; 0.377608; -0.234545; 0.137675
487; 1420300354196771455; 10; 3; 0.417872; -0.113633; 0.141143
488; 1420300354201959444; 10; 3; 0.297342; -0.251159; -0.057669
489; 1420300354207147432; 10; 3; 0.198048; -0.217760; -0.260044
490; 1420300354212274385; 10; 3; 0.122098; -0.277317; -0.393849
491; 1420300354217401338; 10; 3; 0.078582; -0.231092; -0.419165
492; 1420300354222589326; 10; 3; -0.020879; -0.186042; -0.356701
493; 1420300354227716280; 10; 3; -0.121016; -0.190838; -0.157983
494; 1420300354232904268; 10; 3; -0.179484; -0.107613; -0.121384
495; 1420300354238031221; 10; 3; -0.259010; -0.016147; -0.005407
496; 1420300354243188692; 10; 3; -0.253100; -0.079224; 0.061504
497; 1420300354248346162; 10; 3; -0.157468; -0.060189; 0.161493
498; 1420300354253534151; 10; 3; -0.176423; -0.012665; -0.035758
499; 1420300354258844209; 10; 3; -0.140722; -0.078003; -0.043949
500; 1420300354263818574; 10; 3; -0.026519; -0.066006; -0.052135
501; 1420300354268823457; 10; 3; 0.081080; -0.086125; -0.013944
502; 1420300354273858858; 10; 3; 0.200307; -0.115815; -0.001753
503; 1420300354278924776; 10; 3; 0.303013; -0.187147; 0.032039
504; 1420300354283960176; 10; 3; 0.328969; -0.164669; 0.078012
505; 1420300354288965059; 10; 3; 0.299838; -0.122277; 0.062633
506; 1420300354294030977; 10; 3; 0.250307; -0.120626; 0.110813
507; 1420300354299035860; 10; 3; 0.192128; -0.139440; -0.005683
508; 1420300354304309411; 10; 3; 0.091874; -0.216612; -0.027741
509; 1420300354309344811; 10; 3; 0.139537; -0.172507; -0.084108
510; 1420300354314410729; 10; 3; 0.077015; -0.207992; -0.078762
511; 1420300354319446130; 10; 3; 0.075347; -0.201642; -0.007265
512; 1420300354324542565; 10; 3; -0.013053; -0.241386; -0.048075
513; 1420300354329516931; 10; 3; 0.027804; -0.170355; -0.054795
514; 1420300354334552331; 10; 3; -0.058851; -0.119466; -0.004843
515; 1420300354339587731; 10; 3; -0.107839; -0.092281; -0.103796
516; 1420300354344623132; 10; 3; -0.175164; -0.074557; -0.042388
517; 1420300354349597497; 10; 3; -0.169352; 0.014453; -0.018003
518; 1420300354354632897; 10; 3; -0.180871; -0.042809; 0.078756
519; 1420300354359790368; 10; 3; -0.149070; 0.001008; 0.054155
520; 1420300354365954919; 10; 3; -0.089066; -0.068029; 0.006835
521; 1420300354368854089; 10; 3; 0.045899; -0.081715; -0.053472
522; 1420300354374805016; 10; 3; 0.082541; -0.125881; 0.003196
523; 1420300354379840417; 10; 3; 0.143866; -0.108369; 0.028040
524; 1420300354384845300; 10; 3; 0.159895; -0.125408; 0.079108
525; 1420300354388049645; 10; 3; 0.206479; -0.101140; 0.152077
526; 1420300354393390222; 10; 3; 0.073927; -0.105418; 0.165504
527; 1420300354398456140; 10; 3; 0.092463; -0.124159; 0.137745
528; 1420300354403613610; 10; 3; 0.034943; -0.044451; 0.060531
529; 1420300354408771081; 10; 3; -0.010597; -0.092123; 0.063279
530; 1420300354413928552; 10; 3; -0.102534; -0.056581; 0.024506
531; 1420300354419086022; 10; 3; 0.009568; -0.055583; 0.158118
532; 1420300354424243493; 10; 3; 0.037539; -0.053490; 0.210865
533; 1420300354429370446; 10; 3; 0.127838; -0.049149; 0.161569
534; 1420300354434558434; 10; 3; 0.120313; -0.121015; 0.258806
535; 1420300354439715905; 10; 3; 0.184137; -0.154857; 0.220670
536; 1420300354444873376; 10; 3; 0.099574; -0.180397; 0.126910
537; 1420300354450030847; 10; 3; 0.079581; -0.177490; 0.103645
538; 1420300354455188317; 10; 3; 0.042103; -0.162869; 0.054617
539; 1420300354460528893; 10; 3; 0.031190; -0.106895; -0.066374
540; 1420300354465442224; 10; 3; -0.007933; -0.119895; -0.105236
541; 1420300354470508141; 10; 3; -0.017119; -0.087775; -0.089261
542; 1420300354475543542; 10; 3; 0.009526; -0.100858; -0.094704
543; 1420300354480548425; 10; 3; -0.021843; -0.090099; -0.012311
544; 1420300354485614343; 10; 3; -0.079143; -0.089985; -0.010984
545; 1420300354490619225; 10; 3; -0.033035; -0.087446; 0.024702
546; 1420300354495654626; 10; 3; -0.046680; -0.093229; -0.012160
547; 1420300354500720544; 10; 3; -0.054593; -0.078801; -0.010950
548; 1420300354505755944; 10; 3; -0.045970; -0.124904; -0.065773
549; 1420300354510791345; 10; 3; -0.079121; -0.127962; -0.090007
550; 1420300354515857263; 10; 3; -0.013817; -0.135567; -0.157390
551; 1420300354520862145; 10; 3; 0.027299; -0.141783; -0.143065
552; 1420300354525989099; 10; 3; -0.006859; -0.139512; -0.011465
553; 1420300354530932946; 10; 3; 0.042161; -0.114550; -0.025289
554; 1420300354535998864; 10; 3; 0.111315; -0.056325; 0.110558
555; 1420300354541003747; 10; 3; 0.137469; -0.039804; 0.235520
556; 1420300354546039147; 10; 3; 0.071815; -0.085218; 0.428237
557; 1420300354551105065; 10; 3; 0.067672; -0.011978; 0.631807
558; 1420300354556109948; 10; 3; 0.026179; -0.009356; 0.589852
559; 1420300354561145349; 10; 3; 0.002105; -0.064199; 0.444259
560; 1420300354565997643; 10; 3; -0.174071; -0.008665; 0.289840
561; 1420300354571216149; 10; 3; -0.183995; 0.018000; 0.262145
562; 1420300354576251550; 10; 3; -0.182252; 0.031565; 0.041973
563; 1420300354581286950; 10; 3; -0.152165; 0.002330; -0.133862
564; 1420300354586322350; 10; 3; -0.201359; -0.065982; -0.405803
565; 1420300354589496179; 10; 3; -0.169239; -0.027655; -0.732287
566; 1420300354594836755; 10; 3; -0.146327; 0.069829; -1.768377
567; 1420300354599872155; 10; 3; -0.501121; 0.161118; -1.559658
568; 1420300354605029626; 10; 3; -0.815383; 0.021697; -0.555076
569; 1420300354610217614; 10; 3; -0.775066; 0.083622; -0.038803
570; 1420300354615314050; 10; 3; -0.472510; 0.105705; 0.269665
571; 1420300354620502038; 10; 3; -0.359452; 0.150896; 0.224759
572; 1420300354625659509; 10; 3; -0.410244; 0.051818; 0.104747
573; 1420300354630816979; 10; 3; -0.429652; -0.080593; 0.135128
574; 1420300354635974450; 10; 3; -0.290411; -0.064450; 0.190785
575; 1420300354641131921; 10; 3; -0.127721; -0.061635; 0.180238
576; 1420300354646289391; 10; 3; 0.021822; -0.062564; 0.170042
577; 1420300354651446862; 10; 3; 0.147516; -0.032677; 0.062595
578; 1420300354656573815; 10; 3; 0.154987; -0.213170; 0.193036
579; 1420300354661944909; 10; 3; 0.146193; -0.061934; 0.222436
580; 1420300354667377038; 10; 3; 0.299845; 0.071302; 0.128088
581; 1420300354671893640; 10; 3; 0.073325; 0.057414; -0.095274
582; 1420300354676959558; 10; 3; -0.233608; -0.050014; -0.430543
583; 1420300354681964440; 10; 3; -0.412325; -0.076108; -0.574673
